TIPO;ENTIDAD;CONCEPTO_XBRL;RELACION_ENTIDAD;CONCEPTO;NO_FACTURA_;DETALLE_DE_LA_OPERACION_;FECHA_DE_DOCUMENTO;DOC_CONTABLE_;CUENTA_CONTABLE;IMPORTE;VALOR_IVA_;FECHA_CORTE
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220293;Compras de servicios;30/09/2023;;;4494400;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220310;Compras de servicios;31/08/2023;;;648779467;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220330;Compras de servicios;31/08/2023;;;340453;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220332;Compras de servicios;31/08/2023;;;267021711;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220333;Compras de servicios;31/08/2023;;;89558106;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220334;Compras de servicios;31/08/2023;;;20820491;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220335;Compras de servicios;31/08/2023;;;84003825;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220336;Compras de servicios;31/08/2023;;;149844487;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220337;Compras de servicios;31/08/2023;;;4463526;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220338;Compras de servicios;31/08/2023;;;26880965;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220339;Compras de servicios;31/08/2023;;;14403109;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220340;Compras de servicios;31/08/2023;;;7660828;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220341;Compras de servicios;31/08/2023;;;1095861;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220342;Compras de servicios;31/08/2023;;;10439956;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220345;Compras de servicios;31/08/2023;;;8376077;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220349;Compras de servicios;31/08/2023;;;2245170;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220351;Compras de servicios;31/08/2023;;;5293710;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220352;Compras de servicios;31/08/2023;;;21189398;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220353;Compras de servicios;31/08/2023;;;24628;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220354;Compras de servicios;31/08/2023;;;65717;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220355;Compras de servicios;31/08/2023;;;90071;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220356;Compras de servicios;31/08/2023;;;20160;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220357;Compras de servicios;31/08/2023;;;20315;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220358;Compras de servicios;31/08/2023;;;24332;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220359;Compras de servicios;31/08/2023;;;25122;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220360;Compras de servicios;31/08/2023;;;3225;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220361;Compras de servicios;31/08/2023;;;14867;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220362;Compras de servicios;31/08/2023;;;14779;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220363;Compras de servicios;31/08/2023;;;178509;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220364;Compras de servicios;31/08/2023;;;26441;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220365;Compras de servicios;31/08/2023;;;1912151;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220376;Compras de servicios;31/08/2023;;;563840;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220377;Compras de servicios;31/08/2023;;;385773;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220378;Compras de servicios;31/08/2023;;;563840;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220379;Compras de servicios;31/08/2023;;;563840;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220380;Compras de servicios;31/08/2023;;;563840;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220381;Compras de servicios;31/08/2023;;;562931;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220382;Compras de servicios;31/08/2023;;;562931;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220383;Compras de servicios;31/08/2023;;;562931;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220384;Compras de servicios;31/08/2023;;;641410;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220390;Compras de servicios;31/08/2023;;;30294857;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220391;Compras de servicios;31/08/2023;;;752167;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220392;Compras de servicios;31/08/2023;;;712113;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220393;Compras de servicios;31/08/2023;;;4922278;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220394;Compras de servicios;31/08/2023;;;4045087;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220395;Compras de servicios;31/08/2023;;;4701969;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220396;Compras de servicios;31/08/2023;;;909927;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220397;Compras de servicios;31/08/2023;;;991611;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220398;Compras de servicios;31/08/2023;;;18751958;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220399;Compras de servicios;31/08/2023;;;16001020;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220400;Compras de servicios;31/08/2023;;;30683164;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220401;Compras de servicios;31/08/2023;;;27384094;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220402;Compras de servicios;31/08/2023;;;15965;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220403;Compras de servicios;31/08/2023;;;21010;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220404;Compras de servicios;31/08/2023;;;2512;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220405;Compras de servicios;31/08/2023;;;2737;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220406;Compras de servicios;31/08/2023;;;70189;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220407;Compras de servicios;31/08/2023;;;105709;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220408;Compras de servicios;31/08/2023;;;51607;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220409;Compras de servicios;31/08/2023;;;43388;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220410;Compras de servicios;31/08/2023;;;69131;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220437;Compras de servicios;19/09/2023;;;213770;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220447;Compras de servicios;27/09/2023;;;528080;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220512;Compras de servicios;20/09/2023;;;35200;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220513;Compras de servicios;20/09/2023;;;1237236;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220536;Compras de servicios;29/09/2023;;;42842976;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220583;Compras de servicios;20/09/2023;;;480480;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220584;Compras de servicios;20/09/2023;;;1153152;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220589;Compras de servicios;30/09/2023;;;4499188;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220590;Compras de servicios;30/09/2023;;;588766;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220591;Compras de servicios;30/09/2023;;;14502;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220592;Compras de servicios;30/09/2023;;;2929;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220672;Compras de servicios;28/09/2023;;;576576;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220756;Compras de servicios;31/10/2023;;;3196228;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220796;Compras de servicios;30/09/2023;;;584303;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220797;Compras de servicios;28/09/2023;;;960960;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220799;Compras de servicios;28/09/2023;;;70400;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220801;Compras de servicios;29/09/2023;;;288288;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220802;Compras de servicios;29/09/2023;;;92352;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220803;Compras de servicios;29/09/2023;;;1323000;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220813;Compras de servicios;30/09/2023;;;562342;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220814;Compras de servicios;30/09/2023;;;562342;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220815;Compras de servicios;30/09/2023;;;562342;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220816;Compras de servicios;30/09/2023;;;562342;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220817;Compras de servicios;30/09/2023;;;562342;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220818;Compras de servicios;30/09/2023;;;562342;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220819;Compras de servicios;30/09/2023;;;2486662;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220820;Compras de servicios;30/09/2023;;;35848416;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220821;Compras de servicios;30/09/2023;;;6626340;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220822;Compras de servicios;30/09/2023;;;9014221;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220823;Compras de servicios;30/09/2023;;;1650;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220824;Compras de servicios;30/09/2023;;;8796;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220825;Compras de servicios;30/09/2023;;;27888;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220826;Compras de servicios;30/09/2023;;;14699;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220827;Compras de servicios;30/09/2023;;;60545;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220860;Compras de servicios;30/09/2023;;;697524351;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220872;Compras de servicios;30/09/2023;;;3131036;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220873;Compras de servicios;30/09/2023;;;16632875;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220874;Compras de servicios;30/09/2023;;;14263384;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220875;Compras de servicios;30/09/2023;;;4399236;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220876;Compras de servicios;30/09/2023;;;4991556;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220877;Compras de servicios;30/09/2023;;;9314256;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220878;Compras de servicios;30/09/2023;;;54806;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220879;Compras de servicios;30/09/2023;;;79334;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220880;Compras de servicios;30/09/2023;;;12072;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220881;Compras de servicios;30/09/2023;;;13293;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220882;Compras de servicios;30/09/2023;;;105329;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220891;Compras de servicios;30/09/2023;;;11204806;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220892;Compras de servicios;30/09/2023;;;26987;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220915;Compras de servicios;30/09/2023;;;33968560;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220916;Compras de servicios;30/09/2023;;;9460489;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220917;Compras de servicios;30/09/2023;;;6137311;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220918;Compras de servicios;30/09/2023;;;13921774;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220919;Compras de servicios;30/09/2023;;;52894;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220920;Compras de servicios;30/09/2023;;;22351;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220921;Compras de servicios;30/09/2023;;;66501;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220922;Compras de servicios;30/09/2023;;;59154732;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220923;Compras de servicios;30/09/2023;;;37072597;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220924;Compras de servicios;30/09/2023;;;562342;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220925;Compras de servicios;30/09/2023;;;563840;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220926;Compras de servicios;30/09/2023;;;563840;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220927;Compras de servicios;30/09/2023;;;563813;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220928;Compras de servicios;30/09/2023;;;563813;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220929;Compras de servicios;30/09/2023;;;563840;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220930;Compras de servicios;30/09/2023;;;563813;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220931;Compras de servicios;30/09/2023;;;563813;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220932;Compras de servicios;30/09/2023;;;563813;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220933;Compras de servicios;30/09/2023;;;497444;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100220934;Compras de servicios;30/09/2023;;;40333974;0;31/12/2023
